Format Version,1.1,Take Name,Take 2016-04-07 08.32.39 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.32.39.232 PM,Total Frames,3650,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10007,Marker_10007,Marker_10007,Marker_10008,Marker_10008,Marker_10008,Marker_10011,Marker_10011,Marker_10011
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E3570271B","8392B20CF49E3570271B","8392B20CF49E3570271B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2797,23.308333,-2.310351,1.423806,1.461276,,,,,,,,,
2798,23.316667,-2.310326,1.423825,1.461284,,,,,,,,,
2799,23.325000,-2.310276,1.423757,1.461307,,,,,,,,,
2800,23.333333,-2.310362,1.423774,1.461253,,,,,,,,,
2801,23.341667,-2.310343,1.423746,1.461258,,,,,,,,,
2802,23.350000,-2.310299,1.423758,1.461295,,,,,,,,,
2803,23.358333,-2.310317,1.423687,1.461247,,,,,,,,,
2804,23.366667,-2.310296,1.423786,1.461262,,,,,,,,,
2805,23.375000,-2.310299,1.423789,1.461278,,,,,,,,,
2806,23.383333,-2.310326,1.423810,1.461286,,,,,,,,,
2807,23.391667,-2.310392,1.423822,1.461296,,,,,,,,,
2808,23.400000,-2.310301,1.423787,1.461258,,,,,,,,,
2809,23.408333,-2.310341,1.423743,1.461297,,,,,,,,,
2810,23.416667,-2.310240,1.423717,1.461298,,,,,,,,,
2811,23.425000,-2.310354,1.423819,1.461241,,,,,,,,,
2812,23.433333,-2.310403,1.423758,1.461306,,,,,,,,,
2813,23.441667,-2.310298,1.423742,1.461320,,,,,,,,,
2814,23.450000,-2.310291,1.423724,1.461249,,,,,,,,,
2815,23.458333,-2.310307,1.423754,1.461343,,,,,,,,,
2816,23.466667,-2.310317,1.423719,1.461355,,,,,,,,,
2817,23.475000,-2.310273,1.423774,1.461321,,,,,,,,,
2818,23.483333,-2.310356,1.423780,1.461354,,,,,,,,,
2819,23.491667,-2.310288,1.423725,1.461358,,,,,,,,,
2820,23.500000,-2.310260,1.423794,1.461360,,,,,,,,,
2821,23.508333,-2.310338,1.423751,1.461328,,,,,,,,,
2822,23.516667,-2.310242,1.423845,1.461365,,,,,,,,,
2823,23.525000,-2.310258,1.423855,1.461384,,,,,,,,,
2824,23.533333,-2.310244,1.423796,1.461426,,,,,,,,,
2825,23.541667,-2.310248,1.423791,1.461380,,,,,,,,,
2826,23.550000,-2.310207,1.423787,1.461394,,,,,,,,,
2827,23.558333,-2.310275,1.423764,1.461416,,,,,,,,,
2828,23.566667,-2.310350,1.423785,1.461355,,,,,,,,,
2829,23.575000,-2.310272,1.423823,1.461359,,,,,,,,,
2830,23.583333,-2.310332,1.423779,1.461403,,,,,,,,,
2831,23.591667,-2.310246,1.423831,1.461380,,,,,,,,,
2832,23.600000,-2.310292,1.423808,1.461336,,,,,,,,,
2833,23.608333,-2.310308,1.423780,1.461275,,,,,,,,,
2834,23.616667,-2.310331,1.423765,1.461355,,,,,,,,,
2835,23.625000,-2.310375,1.423767,1.461346,,,,,,,,,
2836,23.633333,-2.310359,1.423773,1.461278,,,,,,,,,
2837,23.641667,-2.310348,1.423854,1.461282,,,,,,,,,
2838,23.650000,-2.310287,1.423812,1.461305,,,,,,,,,
2839,23.658333,-2.310297,1.423844,1.461379,,,,,,,,,
2840,23.666667,-2.310284,1.423790,1.461330,,,,,,,,,
2841,23.675000,-2.310278,1.423813,1.461317,,,,,,,,,
2842,23.683333,-2.310222,1.423727,1.461304,,,,,,,,,
2843,23.691667,-2.310336,1.423763,1.461283,,,,,,,,,
2844,23.700000,-2.310278,1.423746,1.461352,,,,,,,,,
2845,23.708333,-2.310322,1.423821,1.461308,,,,,,,,,
2846,23.716667,-2.310319,1.423826,1.461342,,,,,,,,,
2847,23.725000,-2.310310,1.423777,1.461287,,,,,,,,,
2848,23.733333,-2.310224,1.423775,1.461366,,,,,,,,,
2849,23.741667,-2.310312,1.423704,1.461266,,,,,,,,,
2850,23.750000,-2.310323,1.423767,1.461346,,,,,,,,,
2851,23.758333,-2.310270,1.423823,1.461389,,,,,,,,,
2852,23.766667,-2.310276,1.423759,1.461411,,,,,,,,,
2853,23.775000,-2.310415,1.423886,1.461288,,,,,,,,,
2854,23.783333,-2.310321,1.423818,1.461283,,,,,,,,,
2855,23.791667,-2.310229,1.423838,1.461352,,,,,,,,,
2856,23.800000,-2.310357,1.423796,1.461287,,,,,,,,,
2857,23.808333,-2.310254,1.423813,1.461350,,,,,,,,,
2858,23.816667,-2.310221,1.423759,1.461343,,,,,,,,,
2859,23.825000,-2.310206,1.423745,1.461311,,,,,,,,,
2860,23.833333,-2.310227,1.423742,1.461332,,,,,,,,,
2861,23.841667,-2.310246,1.423738,1.461376,,,,,,,,,
2862,23.850000,-2.310208,1.423736,1.461346,,,,,,,,,
2863,23.858333,-2.310224,1.423713,1.461341,,,,,,,,,
2864,23.866667,-2.310262,1.423845,1.461349,,,,,,,,,
2865,23.875000,-2.310205,1.423706,1.461294,,,,,,,,,
2866,23.883333,-2.310263,1.423769,1.461251,,,,,,,,,
2867,23.891667,-2.310214,1.423823,1.461381,,,,,,,,,
2868,23.900000,-2.310274,1.423846,1.461296,,,,,,,,,
2869,23.908333,-2.310349,1.423847,1.461374,,,,,,,,,
2870,23.916667,-2.310303,1.423736,1.461284,,,,,,,,,
2871,23.925000,-2.310331,1.423777,1.461296,,,,,,,,,
2872,23.933333,-2.310290,1.423730,1.461275,,,,,,,,,
2873,23.941667,-2.310329,1.423750,1.461244,,,,,,,,,
2874,23.950000,-2.310310,1.423833,1.461284,,,,,,,,,
2875,23.958333,-2.310327,1.423793,1.461342,,,,,,,,,
2876,23.966667,-2.310304,1.423786,1.461207,,,,,,,,,
2877,23.975000,-2.310297,1.423705,1.461296,,,,,,,,,
2878,23.983333,-2.310203,1.423745,1.461343,,,,,,,,,
2879,23.991667,-2.310201,1.423746,1.461402,,,,,,,,,
2880,24.000000,-2.310245,1.423787,1.461360,,,,,,,,,
2881,24.008333,-2.310273,1.423796,1.461359,,,,,,,,,
2882,24.016667,-2.310275,1.423807,1.461314,,,,,,,,,
2883,24.025000,-2.310233,1.423789,1.461319,,,,,,,,,
2884,24.033333,-2.310242,1.423768,1.461353,,,,,,,,,
2885,24.041667,-2.310282,1.423809,1.461265,,,,,,,,,
2886,24.050000,-2.310253,1.423812,1.461302,,,,,,,,,
2887,24.058333,-2.310223,1.423742,1.461321,,,,,,,,,
2888,24.066667,-2.310201,1.423684,1.461283,,,,,,,,,
2889,24.075000,-2.310235,1.423790,1.461352,,,,,,,,,
2890,24.083333,-2.310332,1.423775,1.461342,,,,,,,,,
2891,24.091667,-2.310278,1.423718,1.461296,,,,,,,,,
2892,24.100000,-2.310234,1.423705,1.461255,,,,,,,,,
2893,24.108333,-2.310201,1.423683,1.461289,,,,,,,,,
2894,24.116667,-2.310215,1.423704,1.461211,,,,,,,,,
2895,24.125000,-2.310251,1.423726,1.461261,,,,,,,,,
2896,24.133333,-2.310212,1.423703,1.461332,,,,,,,,,
2897,24.141667,-2.310210,1.423759,1.461289,,,,,,,,,
2898,24.150000,-2.310247,1.423758,1.461230,,,,,,,,,
2899,24.158333,-2.310192,1.423709,1.461344,,,,,,,,,
2900,24.166667,-2.310250,1.423763,1.461311,,,,,,,,,
2901,24.175000,-2.310278,1.423747,1.461332,,,,,,,,,
2902,24.183333,-2.310250,1.423796,1.461376,,,,,,,,,
2903,24.191667,-2.310289,1.423756,1.461278,,,,,,,,,
2904,24.200000,-2.310264,1.423742,1.461272,,,,,,,,,
2905,24.208333,-2.310238,1.423770,1.461446,,,,,,,,,
2906,24.216667,-2.310204,1.423719,1.461354,,,,,,,,,
2907,24.225000,-2.310254,1.423764,1.461363,,,,,,,,,
2908,24.233333,-2.310231,1.423832,1.461357,,,,,,,,,
2909,24.241667,-2.310162,1.423766,1.461479,,,,,,,,,
2910,24.250000,-2.310267,1.423795,1.461348,,,,,,,,,
2911,24.258333,-2.310268,1.423799,1.461360,,,,,,,,,
2912,24.266667,-2.310195,1.423717,1.461360,,,,,,,,,
2913,24.275000,-2.310261,1.423816,1.461462,,,,,,,,,
2914,24.283333,-2.310212,1.423799,1.461383,,,,,,,,,
2915,24.291667,-2.310286,1.423780,1.461426,,,,,,,,,
2916,24.300000,-2.310353,1.423769,1.461382,,,,,,,,,
2917,24.308333,-2.310271,1.423735,1.461447,,,,,,,,,
2918,24.316667,-2.310248,1.423770,1.461397,,,,,,,,,
2919,24.325000,-2.310308,1.423828,1.461418,,,,,,,,,
2920,24.333333,-2.310297,1.423805,1.461423,,,,,,,,,
2921,24.341667,-2.310331,1.423789,1.461442,,,,,,,,,
2922,24.350000,-2.310270,1.423827,1.461394,,,,,,,,,
2923,24.358333,-2.310263,1.423803,1.461380,,,,,,,,,
2924,24.366667,-2.310225,1.423804,1.461429,,,,,,,,,
2925,24.375000,-2.310299,1.423792,1.461435,,,,,,,,,
2926,24.383333,-2.310287,1.423753,1.461411,,,,,,,,,
2927,24.391667,-2.310293,1.423793,1.461380,,,,,,,,,
2928,24.400000,-2.310271,1.423760,1.461419,,,,,,,,,
2929,24.408333,-2.310337,1.423768,1.461397,,,,,,,,,
2930,24.416667,-2.310332,1.423795,1.461451,,,,,,,,,
2931,24.425000,-2.310327,1.423814,1.461470,,,,,,,,,
2932,24.433333,-2.310261,1.423782,1.461491,,,,,,,,,
2933,24.441667,-2.310305,1.423863,1.461450,,,,,,,,,
2934,24.450000,-2.310327,1.423762,1.461522,,,,,,,,,
2935,24.458333,-2.310381,1.423777,1.461468,,,,,,,,,
2936,24.466667,-2.310295,1.423759,1.461478,,,,,,,,,
2937,24.475000,-2.310315,1.423871,1.461535,,,,,,,,,
2938,24.483333,-2.310366,1.423815,1.461545,,,,,,,,,
2939,24.491667,-2.310314,1.423800,1.461527,,,,,,,,,
2940,24.500000,-2.310321,1.423840,1.461548,,,,,,,,,
2941,24.508333,-2.310322,1.423779,1.461503,,,,,,,,,
2942,24.516667,-2.310365,1.423807,1.461530,,,,,,,,,
2943,24.525000,-2.310267,1.423747,1.461555,,,,,,,,,
2944,24.533333,-2.310329,1.423827,1.461474,,,,,,,,,
2945,24.541667,-2.310372,1.423814,1.461501,,,,,,,,,
2946,24.550000,-2.310337,1.423728,1.461484,,,,,,,,,
2947,24.558333,-2.310353,1.423844,1.461481,,,,,,,,,
2948,24.566667,-2.310358,1.423758,1.461461,,,,,,,,,
2949,24.575000,-2.310327,1.423824,1.461458,,,,,,,,,
2950,24.583333,-2.310296,1.423745,1.461488,,,,,,,,,
2951,24.591667,-2.310274,1.423802,1.461478,,,,,,,,,
2952,24.600000,-2.310338,1.423759,1.461467,,,,,,,,,
2953,24.608333,-2.310271,1.423849,1.461513,,,,,,,,,
2954,24.616667,-2.310308,1.423786,1.461474,,,,,,,,,
2955,24.625000,-2.310267,1.423756,1.461529,,,,,,,,,
2956,24.633333,-2.310264,1.423715,1.461477,,,,,,,,,
2957,24.641667,-2.310275,1.423818,1.461469,,,,,,,,,
2958,24.650000,-2.310253,1.423763,1.461419,,,,,,,,,
2959,24.658333,-2.310343,1.423852,1.461510,,,,,,,,,
2960,24.666667,-2.310360,1.423818,1.461466,,,,,,,,,
2961,24.675000,-2.310353,1.423778,1.461393,,,,,,,,,
2962,24.683333,-2.310350,1.423823,1.461373,,,,,,,,,
2963,24.691667,-2.310434,1.423829,1.461389,,,,,,,,,
2964,24.700000,-2.310306,1.423737,1.461384,,,,,,,,,
2965,24.708333,-2.310312,1.423757,1.461432,,,,,,,,,
2966,24.716667,-2.310396,1.423777,1.461363,,,,,,,,,
2967,24.725000,-2.310397,1.423849,1.461447,,,,,,,,,
2968,24.733333,-2.310339,1.423787,1.461378,,,,,,,,,
2969,24.741667,-2.310352,1.423727,1.461399,,,,,,,,,
2970,24.750000,-2.310382,1.423777,1.461408,,,,,,,,,
2971,24.758333,-2.310368,1.423767,1.461385,,,,,,,,,
2972,24.766667,-2.310488,1.423823,1.461393,,,,,,,,,
2973,24.775000,-2.310402,1.423737,1.461421,,,,,,,,,
2974,24.783333,-2.310325,1.423742,1.461325,,,,,,,,,
2975,24.791667,-2.310352,1.423735,1.461330,,,,,,,,,
2976,24.800000,-2.310417,1.423789,1.461395,,,,,,,,,
2977,24.808333,-2.310545,1.423823,1.461306,,,,,,,,,
2978,24.816667,-2.310523,1.423779,1.461341,,,,,,,,,
2979,24.825000,-2.310351,1.423784,1.461288,,,,,,,,,
2980,24.833333,-2.310373,1.423804,1.461358,,,,,,,,,
2981,24.841667,-2.310328,1.423779,1.461317,,,,,,,,,
2982,24.850000,-2.310316,1.423744,1.461428,,,,,,,,,
2983,24.858333,-2.310266,1.423783,1.461398,,,,,,,,,
2984,24.866667,-2.310336,1.423774,1.461314,,,,,,,,,
2985,24.875000,-2.310310,1.423807,1.461308,,,,,,,,,
2986,24.883333,-2.310351,1.423749,1.461325,,,,,,,,,
2987,24.891667,-2.310318,1.423775,1.461323,,,,,,,,,
2988,24.900000,-2.310233,1.423797,1.461372,,,,,,,,,
2989,24.908333,-2.310248,1.423783,1.461332,,,,,,,,,
2990,24.916667,-2.310368,1.423840,1.461297,,,,,,,,,
2991,24.925000,-2.310328,1.423865,1.461269,,,,,,,,,
2992,24.933333,-2.310399,1.423845,1.461328,,,,,,,,,
2993,24.941667,-2.310288,1.423862,1.461342,,,,,,,,,
2994,24.950000,-2.310227,1.423841,1.461363,,,,,,,,,
2995,24.958333,-2.310211,1.423803,1.461336,,,,,,,,,
2996,24.966667,-2.310131,1.423739,1.461325,,,,,,,,,
2997,24.975000,-2.310276,1.423809,1.461274,,,,,,,,,
2998,24.983333,-2.310275,1.423769,1.461303,,,,,,,,,
2999,24.991667,-2.310327,1.423822,1.461295,,,,,,,,,
3000,25.000000,-2.310227,1.423832,1.461304,,,,,,,,,
3001,25.008333,-2.310211,1.423723,1.461320,,,,,,,,,
3002,25.016667,-2.310266,1.423800,1.461246,,,,,,,,,
3003,25.025000,-2.310161,1.423829,1.461364,,,,,,,,,
3004,25.033333,-2.310279,1.423761,1.461284,,,,,,,,,
3005,25.041667,-2.310203,1.423744,1.461357,,,,,,,,,
3006,25.050000,-2.310249,1.423715,1.461240,,,,,,,,,
3007,25.058333,-2.310328,1.423774,1.461304,,,,,,,,,
3008,25.066667,-2.310301,1.423744,1.461278,,,,,,,,,
3009,25.075000,-2.310200,1.423801,1.461390,,,,,,,,,
3010,25.083333,-2.310300,1.423758,1.461263,,,,,,,,,
3011,25.091667,-2.310256,1.423765,1.461259,,,,,,,,,
3012,25.100000,-2.310145,1.423719,1.461404,,,,,,,,,
3013,25.108333,-2.310207,1.423759,1.461287,,,,,,,,,
3014,25.116667,-2.310136,1.423754,1.461352,,,,,,,,,
3015,25.125000,-2.310163,1.423768,1.461332,,,,,,,,,
3016,25.133333,-2.310193,1.423822,1.461307,,,,,,,,,
3017,25.141667,-2.310205,1.423759,1.461388,,,,,,,,,
3018,25.150000,-2.310268,1.423780,1.461254,,,,,,,,,
3019,25.158333,-2.310238,1.423865,1.461374,,,,,,,,,
3020,25.166667,-2.310272,1.423724,1.461316,,,,,,,,,
3021,25.175000,-2.310325,1.423782,1.461255,,,,,,,,,
3022,25.183333,-2.310336,1.423833,1.461267,,,,,,,,,
3023,25.191667,-2.310325,1.423887,1.461261,,,,,,,,,
3024,25.200000,-2.310344,1.423778,1.461319,,,,,,,,,
3025,25.208333,-2.310345,1.423798,1.461241,,,,,,,,,
3026,25.216667,-2.310292,1.423783,1.461284,,,,,,,,,
3027,25.225000,-2.310232,1.423748,1.461322,,,,,,,,,
3028,25.233333,-2.310219,1.423761,1.461243,,,,,,,,,
3029,25.241667,-2.310241,1.423810,1.461233,,,,,,,,,
3030,25.250000,-2.310229,1.423737,1.461322,,,,,,,,,
3031,25.258333,-2.310282,1.423819,1.461277,,,,,,,,,
3032,25.266667,-2.310297,1.423751,1.461285,,,,,,,,,
3033,25.275000,-2.310316,1.423800,1.461286,,,,,,,,,
3034,25.283333,-2.310267,1.423797,1.461274,,,,,,,,,
3035,25.291667,-2.310241,1.423876,1.461392,,,,,,,,,
3036,25.300000,-2.310188,1.423738,1.461300,,,,,,,,,
3037,25.308333,-2.310310,1.423799,1.461268,,,,,,,,,
3038,25.316667,-2.310270,1.423774,1.461353,,,,,,,,,
3039,25.325000,-2.310282,1.423729,1.461287,,,,,,,,,
3040,25.333333,-2.310273,1.423821,1.461294,,,,,,,,,
3041,25.341667,-2.310318,1.423858,1.461308,,,,,,,,,
3042,25.350000,-2.310239,1.423796,1.461372,,,,,,,,,
3043,25.358333,-2.310302,1.423774,1.461310,,,,,,,,,
3044,25.366667,-2.310273,1.423827,1.461300,,,,,,,,,
3045,25.375000,-2.310259,1.423794,1.461331,,,,,,,,,
3046,25.383333,-2.310218,1.423808,1.461380,,,,,,,,,
3047,25.391667,-2.310269,1.423835,1.461286,,,,,,,,,
3048,25.400000,-2.310255,1.423763,1.461233,,,,,,,,,
3049,25.408333,-2.310239,1.423795,1.461268,,,,,,,,,
3050,25.416667,-2.310254,1.423745,1.461321,,,,,,,,,
3051,25.425000,-2.310157,1.423775,1.461351,,,,,,,,,
3052,25.433333,-2.310266,1.423783,1.461335,,,,,,,,,
3053,25.441667,-2.310212,1.423769,1.461345,,,,,,,,,
3054,25.450000,-2.310275,1.423750,1.461376,,,,,,,,,
3055,25.458333,-2.310285,1.423754,1.461297,,,,,,,,,
3056,25.466667,-2.310260,1.423781,1.461284,,,,,,,,,
3057,25.475000,-2.310306,1.423771,1.461222,,,,,,,,,
3058,25.483333,-2.310237,1.423790,1.461306,,,,,,,,,
3059,25.491667,-2.310208,1.423790,1.461367,,,,,,,,,
3060,25.500000,-2.310287,1.423844,1.461333,,,,,,,,,
3061,25.508333,-2.310325,1.423874,1.461374,,,,,,,,,
3062,25.516667,-2.310317,1.423846,1.461288,,,,,,,,,
3063,25.525000,-2.310302,1.423792,1.461257,,,,,,,,,
3064,25.533333,-2.310341,1.423883,1.461282,,,,,,,,,
3065,25.541667,-2.310381,1.423830,1.461212,,,,,,,,,
3066,25.550000,-2.310321,1.423823,1.461307,,,,,,,,,
3067,25.558333,-2.310350,1.423821,1.461240,,,,,,,,,
3068,25.566667,-2.310376,1.423824,1.461246,,,,,,,,,
3069,25.575000,-2.310333,1.423837,1.461253,,,,,,,,,
3070,25.583333,-2.310322,1.423858,1.461321,,,,,,,,,
3071,25.591667,-2.310351,1.423871,1.461409,,,,,,,,,
3072,25.600000,-2.310337,1.423791,1.461276,,,,,,,,,
3073,25.608333,-2.310377,1.423863,1.461274,,,,,,,,,
3074,25.616667,-2.310332,1.423799,1.461248,,,,,,,,,
3075,25.625000,-2.310305,1.423805,1.461248,,,,,,,,,
3076,25.633333,-2.310327,1.423784,1.461244,,,,,,,,,
3077,25.641667,-2.310349,1.423824,1.461302,,,,,,,,,
3078,25.650000,-2.310345,1.423814,1.461249,,,,,,,,,
3079,25.658333,-2.310289,1.423782,1.461331,,,,,,,,,
3080,25.666667,-2.310381,1.423762,1.461315,,,,,,,,,
3081,25.675000,-2.310341,1.423772,1.461321,,,,,,,,,
3082,25.683333,-2.310369,1.423829,1.461318,,,,,,,,,
3083,25.691667,-2.310375,1.423744,1.461246,,,,,,,,,
3084,25.700000,-2.310397,1.423849,1.461309,,,,,,,,,
3085,25.708333,-2.310348,1.423818,1.461313,,,,,,,,,
3086,25.716667,-2.310359,1.423784,1.461225,,,,,,,,,
3087,25.725000,-2.310374,1.423820,1.461312,,,,,,,,,
3088,25.733333,-2.310354,1.423774,1.461307,,,,,,,,,
3089,25.741667,-2.310307,1.423722,1.461362,,,,,,,,,
3090,25.750000,-2.310331,1.423813,1.461360,,,,,,,,,
3091,25.758333,-2.310278,1.423828,1.461389,,,,,,,,,
3092,25.766667,-2.310348,1.423819,1.461388,,,,,,,,,
3093,25.775000,-2.310322,1.423808,1.461406,,,,,,,,,
3094,25.783333,-2.310313,1.423764,1.461389,,,,,,,,,
3095,25.791667,-2.310370,1.423768,1.461363,,,,,,,,,
3096,25.800000,-2.310414,1.423835,1.461391,,,,,,,,,
3097,25.808333,-2.310379,1.423784,1.461359,,,,,,,,,
3098,25.816667,-2.310304,1.423842,1.461430,,,,,,,,,
3099,25.825000,-2.310348,1.423812,1.461410,,,,,,,,,
3100,25.833333,-2.310361,1.423774,1.461399,,,,,,,,,
3101,25.841667,-2.310310,1.423800,1.461426,,,,,,,,,
3102,25.850000,-2.310338,1.423797,1.461451,,,,,,,,,
3103,25.858333,-2.310271,1.423839,1.461389,,,,,,,,,
3104,25.866667,-2.310184,1.423794,1.461534,,,,,,,,,
3105,25.875000,-2.310238,1.423884,1.461410,,,,,,,,,
3106,25.883333,-2.310300,1.423737,1.461391,,,,,,,,,
3107,25.891667,-2.310249,1.423784,1.461427,,,,,,,,,
3108,25.900000,-2.310191,1.423774,1.461524,,,,,,,,,
3109,25.908333,-2.310301,1.423769,1.461387,,,,,,,,,
3110,25.916667,-2.310333,1.423759,1.461432,,,,,,,,,
3111,25.925000,-2.310332,1.423777,1.461461,,,,,,,,,
3112,25.933333,-2.310418,1.423852,1.461391,,,,,,,,,
3113,25.941667,-2.310451,1.423747,1.461310,,,,,,,,,
3114,25.950000,-2.310304,1.423754,1.461354,,,,,,,,,
3115,25.958333,-2.310380,1.423790,1.461373,,,,,,,,,
3116,25.966667,-2.310397,1.423753,1.461382,,,,,,,,,
3117,25.975000,-2.310348,1.423733,1.461372,,,,,,,,,
3118,25.983333,-2.310294,1.423730,1.461405,,,,,,,,,
3119,25.991667,-2.310284,1.423779,1.461390,,,,,,,,,
3120,26.000000,-2.310265,1.423708,1.461370,,,,,,,,,
3121,26.008333,-2.310304,1.423809,1.461447,,,,,,,,,
3122,26.016667,-2.310320,1.423827,1.461400,,,,,,,,,
3123,26.025000,-2.310301,1.423747,1.461443,,,,,,,,,
3124,26.033333,-2.310323,1.423800,1.461377,,,,,,,,,
3125,26.041667,-2.310270,1.423666,1.461472,,,,,,,,,
3126,26.050000,-2.310308,1.423802,1.461428,,,,,,,,,
3127,26.058333,-2.310249,1.423702,1.461375,,,,,,,,,
3128,26.066667,-2.310274,1.423765,1.461466,,,,,,,,,
3129,26.075000,-2.310296,1.423713,1.461425,,,,,,,,,
3130,26.083333,-2.310347,1.423792,1.461407,,,,,,,,,
3131,26.091667,-2.310333,1.423784,1.461406,,,,,,,,,
3132,26.100000,-2.310297,1.423793,1.461477,,,,,,,,,
3133,26.108333,-2.310306,1.423730,1.461340,,,,,,,,,
3134,26.116667,-2.310211,1.423812,1.461469,,,,,,,,,
3135,26.125000,-2.310218,1.423785,1.461467,,,,,,,,,
3136,26.133333,-2.310221,1.423756,1.461413,,,,,,,,,
3137,26.141667,-2.310242,1.423716,1.461440,,,,,,,,,
3138,26.150000,-2.310220,1.423731,1.461417,,,,,,,,,
3139,26.158333,-2.310245,1.423857,1.461451,,,,,,,,,
3140,26.166667,-2.310328,1.423820,1.461390,,,,,,,,,
3141,26.175000,-2.310394,1.423864,1.461284,,,,,,,,,
3142,26.183333,-2.310348,1.423837,1.461400,,,,,,,,,
3143,26.191667,-2.310337,1.423770,1.461304,,,,,,,,,
3144,26.200000,-2.310314,1.423813,1.461409,,,,,,,,,
3145,26.208333,-2.310281,1.423821,1.461426,,,,,,,,,
3146,26.216667,-2.310336,1.423792,1.461296,,,,,,,,,
3147,26.225000,-2.310352,1.423756,1.461321,,,,,,,,,
3148,26.233333,-2.310302,1.423781,1.461282,,,,,,,,,
3149,26.241667,-2.310258,1.423780,1.461419,,,,,,,,,
3150,26.250000,-2.310313,1.423852,1.461366,,,,,,,,,
3151,26.258333,-2.310227,1.423854,1.461374,,,,,,,,,
3152,26.266667,-2.310305,1.423828,1.461279,,,,,,,,,
3153,26.275000,-2.310218,1.423702,1.461344,,,,,,,,,
3154,26.283333,-2.310191,1.423730,1.461424,,,,,,,,,
3155,26.291667,-2.310284,1.423855,1.461347,,,,,,,,,
3156,26.300000,-2.310301,1.423883,1.461255,,,,,,,,,
3157,26.308333,-2.310315,1.423817,1.461322,,,,,,,,,
3158,26.316667,-2.310293,1.423763,1.461362,,,,,,,,,
3159,26.325000,-2.310248,1.423766,1.461282,,,,,,,,,
3160,26.333333,-2.310307,1.423791,1.461293,,,,,,,,,
3161,26.341667,-2.310314,1.423788,1.461296,,,,,,,,,
3162,26.350000,-2.310233,1.423777,1.461409,,,,,,,,,
3163,26.358333,-2.310232,1.423824,1.461279,,,,,,,,,
3164,26.366667,-2.310295,1.423765,1.461209,,,,,,,,,
3165,26.375000,-2.310267,1.423700,1.461258,,,,,,,,,
3166,26.383333,-2.310236,1.423789,1.461228,,,,,,,,,
3167,26.391667,-2.310254,1.423791,1.461270,,,,,,,,,
3168,26.400000,-2.310333,1.423819,1.461213,,,,,,,,,
3169,26.408333,-2.310269,1.423825,1.461264,,,,,,,,,
3170,26.416667,-2.310161,1.423828,1.461295,,,,,,,,,
3171,26.425000,-2.310229,1.423835,1.461262,,,,,,,,,
3172,26.433333,-2.310270,1.423839,1.461277,,,,,,,,,
3173,26.441667,-2.310219,1.423802,1.461218,,,,,,,,,
3174,26.450000,-2.310230,1.423781,1.461260,,,,,,,,,
3175,26.458333,-2.310252,1.423801,1.461254,,,,,,,,,
3176,26.466667,-2.310228,1.423781,1.461306,,,,,,,,,
3177,26.475000,-2.310284,1.423733,1.461241,,,,,,,,,
3178,26.483333,-2.310294,1.423791,1.461282,,,,,,,,,
3179,26.491667,-2.310327,1.423808,1.461308,,,,,,,,,
3180,26.500000,-2.310261,1.423842,1.461347,,,,,,,,,
3181,26.508333,-2.310280,1.423765,1.461378,,,,,,,,,
3182,26.516667,-2.310327,1.423825,1.461272,,,,,,,,,
3183,26.525000,-2.310240,1.423802,1.461339,,,,,,,,,
3184,26.533333,-2.310291,1.423716,1.461293,,,,,,,,,
3185,26.541667,-2.310235,1.423744,1.461336,,,,,,,,,
3186,26.550000,-2.310315,1.423804,1.461236,,,,,,,,,
3187,26.558333,-2.310328,1.423776,1.461210,,,,,,,,,
3188,26.566667,-2.310283,1.423740,1.461322,,,,,,,,,
3189,26.575000,-2.310273,1.423734,1.461234,,,,,,,,,
3190,26.583333,-2.310317,1.423777,1.461262,,,,,,,,,
3191,26.591667,-2.310294,1.423725,1.461224,,,,,,,,,
3192,26.600000,-2.310275,1.423842,1.461323,,,,,,,,,
3193,26.608333,-2.310213,1.423794,1.461289,,,,,,,,,
3194,26.616667,-2.310269,1.423758,1.461174,,,,,,,,,
3195,26.625000,-2.310276,1.423866,1.461296,,,,,,,,,
3196,26.633333,-2.310319,1.423781,1.461188,,,,,,,,,
3197,26.641667,-2.310249,1.423763,1.461241,,,,,,,,,
3198,26.650000,-2.310250,1.423757,1.461241,,,,,,,,,
3199,26.658333,-2.310277,1.423756,1.461223,,,,,,,,,
3200,26.666667,-2.310255,1.423726,1.461364,,,,,,,,,
3201,26.675000,-2.310239,1.423792,1.461278,,,,,,,,,
3202,26.683333,-2.310235,1.423816,1.461274,,,,,,,,,
3203,26.691667,-2.310299,1.423857,1.461338,,,,,,,,,
3204,26.700000,-2.310300,1.423836,1.461281,,,,,,,,,
3205,26.708333,-2.310288,1.423796,1.461268,,,,,,,,,
